"mp","party","perceived","true","shift","stretch"
"77",3,-0.986586179213609,0.355001838033406,-0.786911067253132,1.56707195302336
"77",4,0,0.833733170755138,-0.786911067253132,1.56707195302336
"77",5,2.95975853764083,2.25225573054322,-0.786911067253132,1.56707195302336
"78",1,0,-0.276047773214867,0.259175772332895,1.14461564359987
"78",2,0,-0.0874874238042033,0.259175772332895,1.14461564359987
"78",3,0,0.355001838033406,0.259175772332895,1.14461564359987
"78",4,0.986586179213609,0.833733170755138,0.259175772332895,1.14461564359987
"78",5,1.97317235842722,2.25225573054322,0.259175772332895,1.14461564359987
"79",1,-0.986586179213609,-0.276047773214867,-0.532465288717675,1.23119807713037
"79",2,-0.986586179213609,-0.0874874238042033,-0.532465288717675,1.23119807713037
"79",3,0.986586179213609,0.355001838033406,-0.532465288717675,1.23119807713037
"79",4,0.986586179213609,0.833733170755138,-0.532465288717675,1.23119807713037
"79",5,1.97317235842722,2.25225573054322,-0.532465288717675,1.23119807713037
"80",1,0,-0.276047773214867,0.0235271886363934,1.59093428312504
"80",2,0,-0.0874874238042033,0.0235271886363934,1.59093428312504
"80",3,0,0.355001838033406,0.0235271886363934,1.59093428312504
"80",4,1.97317235842722,0.833733170755138,0.0235271886363934,1.59093428312504
"80",5,2.95975853764083,2.25225573054322,0.0235271886363934,1.59093428312504
"81",1,0,-0.276047773214867,0.424023715741172,0.295136210306985
"81",2,0,-0.0874874238042033,0.424023715741172,0.295136210306985
"81",3,0,0.355001838033406,0.424023715741172,0.295136210306985
"81",4,0.986586179213609,0.833733170755138,0.424023715741172,0.295136210306985
"81",5,0.986586179213609,2.25225573054322,0.424023715741172,0.295136210306985
"82",1,0,-0.276047773214867,0.216338881853741,0.688196825255462
"82",2,0,-0.0874874238042033,0.216338881853741,0.688196825255462
"82",3,0.986586179213609,0.355001838033406,0.216338881853741,0.688196825255462
"82",4,0,0.833733170755138,0.216338881853741,0.688196825255462
"82",5,1.97317235842722,2.25225573054322,0.216338881853741,0.688196825255462
"83",1,0,-0.276047773214867,0.261402667017579,0.671455001553453
"83",2,0.986586179213609,-0.0874874238042033,0.261402667017579,0.671455001553453
"83",3,0.986586179213609,0.355001838033406,0.261402667017579,0.671455001553453
"83",4,0.986586179213609,0.833733170755138,0.261402667017579,0.671455001553453
"83",5,1.97317235842722,2.25225573054322,0.261402667017579,0.671455001553453
"84",1,0,-0.276047773214867,-0.126943046809334,1.35391188490629
"84",2,0,-0.0874874238042033,-0.126943046809334,1.35391188490629
"84",3,0,0.355001838033406,-0.126943046809334,1.35391188490629
"84",4,0.986586179213609,0.833733170755138,-0.126943046809334,1.35391188490629
"84",5,2.95975853764083,2.25225573054322,-0.126943046809334,1.35391188490629
"85",1,0,-0.276047773214867,-0.248425962582731,0.186036713599153
"85",2,0,-0.0874874238042033,-0.248425962582731,0.186036713599153
"85",3,-0.986586179213609,0.355001838033406,-0.248425962582731,0.186036713599153
"85",4,0,0.833733170755138,-0.248425962582731,0.186036713599153
"85",5,0,2.25225573054322,-0.248425962582731,0.186036713599153
"86",1,0,-0.276047773214867,0.630050576616701,0.775941624971845
"86",2,0.986586179213609,-0.0874874238042033,0.630050576616701,0.775941624971845
"86",3,0,0.355001838033406,0.630050576616701,0.775941624971845
"86",4,1.97317235842722,0.833733170755138,0.630050576616701,0.775941624971845
"86",5,2.95975853764083,2.25225573054322,0.630050576616701,0.775941624971845
"87",1,0,-0.276047773214867,0.28249009987003,1.559507193686
"87",2,0.986586179213609,-0.0874874238042033,0.28249009987003,1.559507193686
"87",3,0.986586179213609,0.355001838033406,0.28249009987003,1.559507193686
"87",4,1.97317235842722,0.833733170755138,0.28249009987003,1.559507193686
"87",5,3.94634471685444,2.25225573054322,0.28249009987003,1.559507193686
"88",1,0,-0.276047773214867,-0.172318852309279,1.09299833497128
"88",2,0,-0.0874874238042033,-0.172318852309279,1.09299833497128
"88",3,0,0.355001838033406,-0.172318852309279,1.09299833497128
"88",4,0.986586179213609,0.833733170755138,-0.172318852309279,1.09299833497128
"88",5,1.97317235842722,2.25225573054322,-0.172318852309279,1.09299833497128
"89",1,0.986586179213609,-0.276047773214867,0.362404900607751,0.818970153988962
"89",2,0.986586179213609,-0.0874874238042033,0.362404900607751,0.818970153988962
"89",3,0.986586179213609,0.355001838033406,0.362404900607751,0.818970153988962
"89",4,0.986586179213609,0.833733170755138,0.362404900607751,0.818970153988962
"89",5,1.97317235842722,2.25225573054322,0.362404900607751,0.818970153988962
"90",1,0,-0.276047773214867,0.43204606947534,1.12350099952236
"90",2,0.986586179213609,-0.0874874238042033,0.43204606947534,1.12350099952236
"90",3,0,0.355001838033406,0.43204606947534,1.12350099952236
"90",4,1.97317235842722,0.833733170755138,0.43204606947534,1.12350099952236
"90",5,2.95975853764083,2.25225573054322,0.43204606947534,1.12350099952236
"91",1,0.986586179213609,-0.276047773214867,0.184623316358872,1.1792841393495
"91",2,-0.986586179213609,-0.0874874238042033,0.184623316358872,1.1792841393495
"91",3,0,0.355001838033406,0.184623316358872,1.1792841393495
"91",4,1.97317235842722,0.833733170755138,0.184623316358872,1.1792841393495
"91",5,3.94634471685444,2.25225573054322,0.184623316358872,1.1792841393495
"92",1,0.986586179213609,-0.276047773214867,0.791798114819327,1.00846650431209
"92",2,0.986586179213609,-0.0874874238042033,0.791798114819327,1.00846650431209
"92",3,1.97317235842722,0.355001838033406,0.791798114819327,1.00846650431209
"92",4,0.986586179213609,0.833733170755138,0.791798114819327,1.00846650431209
"92",5,2.95975853764083,2.25225573054322,0.791798114819327,1.00846650431209
"93",1,0,-0.276047773214867,0.0301852068558434,0.882361419430957
"93",2,0,-0.0874874238042033,0.0301852068558434,0.882361419430957
"93",3,0,0.355001838033406,0.0301852068558434,0.882361419430957
"93",4,0.986586179213609,0.833733170755138,0.0301852068558434,0.882361419430957
"93",5,0.986586179213609,2.25225573054322,0.0301852068558434,0.882361419430957
"94",1,0,-0.276047773214867,0.0643554657627198,0.804656678668111
"94",2,0,-0.0874874238042033,0.0643554657627198,0.804656678668111
"94",3,0,0.355001838033406,0.0643554657627198,0.804656678668111
"94",4,0.986586179213609,0.833733170755138,0.0643554657627198,0.804656678668111
"94",5,0.986586179213609,2.25225573054322,0.0643554657627198,0.804656678668111
"95",1,-0.986586179213609,-0.276047773214867,-0.425394636848568,0.439723473229522
"95",2,-0.986586179213609,-0.0874874238042033,-0.425394636848568,0.439723473229522
"95",3,-0.986586179213609,0.355001838033406,-0.425394636848568,0.439723473229522
"95",4,0,0.833733170755138,-0.425394636848568,0.439723473229522
"95",5,0.986586179213609,2.25225573054322,-0.425394636848568,0.439723473229522
"96",1,0,-0.276047773214867,0.549275579939728,0.968838045136012
"96",2,0.986586179213609,-0.0874874238042033,0.549275579939728,0.968838045136012
"96",3,0,0.355001838033406,0.549275579939728,0.968838045136012
"96",4,0.986586179213609,0.833733170755138,0.549275579939728,0.968838045136012
"96",5,2.95975853764083,2.25225573054322,0.549275579939728,0.968838045136012
"97",1,-0.986586179213609,-0.276047773214867,-0.603177512306529,1.35707089354619
"97",2,0,-0.0874874238042033,-0.603177512306529,1.35707089354619
"97",3,0,0.355001838033406,-0.603177512306529,1.35707089354619
"97",4,0.986586179213609,0.833733170755138,-0.603177512306529,1.35707089354619
"97",5,1.97317235842722,2.25225573054322,-0.603177512306529,1.35707089354619
"98",1,-0.986586179213609,-0.276047773214867,0.290931137800611,1.3865224586317
"98",2,-0.986586179213609,-0.0874874238042033,0.290931137800611,1.3865224586317
"98",3,0.986586179213609,0.355001838033406,0.290931137800611,1.3865224586317
"98",4,0.986586179213609,0.833733170755138,0.290931137800611,1.3865224586317
"98",5,3.94634471685444,2.25225573054322,0.290931137800611,1.3865224586317
"99",1,0,-0.276047773214867,0.431844947303107,1.99185279425369
"99",2,0.986586179213609,-0.0874874238042033,0.431844947303107,1.99185279425369
"99",3,0.986586179213609,0.355001838033406,0.431844947303107,1.99185279425369
"99",4,1.97317235842722,0.833733170755138,0.431844947303107,1.99185279425369
"99",5,4.93293089606805,2.25225573054322,0.431844947303107,1.99185279425369
"100",1,0.986586179213609,-0.276047773214867,0.491526001758352,1.44063607789007
"100",2,0,-0.0874874238042033,0.491526001758352,1.44063607789007
"100",3,0,0.355001838033406,0.491526001758352,1.44063607789007
"100",4,0.986586179213609,0.833733170755138,0.491526001758352,1.44063607789007
"100",5,3.94634471685444,2.25225573054322,0.491526001758352,1.44063607789007
