"country","mp","party","perceived","true","shift","stretch","shift_country","stretch_country"
"b","60_b",3,0,0.0173210874445562,0.0364315465577544,1.16351072796629,0.00434043933789706,0.341113736115777
"b","60_b",4,1.47271708459414,0.400554667038817,0.0364315465577544,1.16351072796629,0.00434043933789706,0.341113736115777
"b","61_b",1,-0.736358542297072,-0.437418814022422,0.0164755186031775,1.35484324014066,0.00434043933789706,0.341113736115777
"b","61_b",2,0,-0.289960212406934,0.0164755186031775,1.35484324014066,0.00434043933789706,0.341113736115777
"b","61_b",3,0.736358542297072,0.0173210874445562,0.0164755186031775,1.35484324014066,0.00434043933789706,0.341113736115777
"b","61_b",4,0.736358542297072,0.400554667038817,0.0164755186031775,1.35484324014066,0.00434043933789706,0.341113736115777
"b","62_b",1,0,-0.437418814022422,0.092524579459733,1.65828473970687,0.00434043933789706,0.341113736115777
"b","62_b",2,-0.736358542297072,-0.289960212406934,0.092524579459733,1.65828473970687,0.00434043933789706,0.341113736115777
"b","62_b",3,-0.736358542297072,0.0173210874445562,0.092524579459733,1.65828473970687,0.00434043933789706,0.341113736115777
"b","62_b",4,0.736358542297072,0.400554667038817,0.092524579459733,1.65828473970687,0.00434043933789706,0.341113736115777
"b","63_b",1,-0.736358542297072,-0.437418814022422,-0.0454426493041142,0.792490380439032,0.00434043933789706,0.341113736115777
"b","63_b",2,-0.736358542297072,-0.289960212406934,-0.0454426493041142,0.792490380439032,0.00434043933789706,0.341113736115777
"b","63_b",3,0,0.0173210874445562,-0.0454426493041142,0.792490380439032,0.00434043933789706,0.341113736115777
"b","63_b",4,1.47271708459414,0.400554667038817,-0.0454426493041142,0.792490380439032,0.00434043933789706,0.341113736115777
"b","64_b",1,0.736358542297072,-0.437418814022422,0.0585254249766291,0.598071126919882,0.00434043933789706,0.341113736115777
"b","64_b",2,0.736358542297072,-0.289960212406934,0.0585254249766291,0.598071126919882,0.00434043933789706,0.341113736115777
"b","64_b",3,0.736358542297072,0.0173210874445562,0.0585254249766291,0.598071126919882,0.00434043933789706,0.341113736115777
"b","64_b",4,0,0.400554667038817,0.0585254249766291,0.598071126919882,0.00434043933789706,0.341113736115777
"b","65_b",1,0.736358542297072,-0.437418814022422,-0.0323848108619417,1.08781125511008,0.00434043933789706,0.341113736115777
"b","65_b",2,0.736358542297072,-0.289960212406934,-0.0323848108619417,1.08781125511008,0.00434043933789706,0.341113736115777
"b","65_b",3,0,0.0173210874445562,-0.0323848108619417,1.08781125511008,0.00434043933789706,0.341113736115777
"b","65_b",4,0,0.400554667038817,-0.0323848108619417,1.08781125511008,0.00434043933789706,0.341113736115777
"b","66_b",1,0,-0.437418814022422,-0.00808814573590764,0.695813997288229,0.00434043933789706,0.341113736115777
"b","66_b",2,0.736358542297072,-0.289960212406934,-0.00808814573590764,0.695813997288229,0.00434043933789706,0.341113736115777
"b","66_b",3,2.20907562689122,0.0173210874445562,-0.00808814573590764,0.695813997288229,0.00434043933789706,0.341113736115777
"b","66_b",4,1.47271708459414,0.400554667038817,-0.00808814573590764,0.695813997288229,0.00434043933789706,0.341113736115777
"b","67_b",1,0,-0.437418814022422,0.0539664517810112,1.06591706710842,0.00434043933789706,0.341113736115777
"b","67_b",2,-1.47271708459414,-0.289960212406934,0.0539664517810112,1.06591706710842,0.00434043933789706,0.341113736115777
"b","67_b",3,0,0.0173210874445562,0.0539664517810112,1.06591706710842,0.00434043933789706,0.341113736115777
"b","67_b",4,1.47271708459414,0.400554667038817,0.0539664517810112,1.06591706710842,0.00434043933789706,0.341113736115777
"b","68_b",1,-2.20907562689122,-0.437418814022422,0.065094859722849,1.34360319260492,0.00434043933789706,0.341113736115777
"b","68_b",2,-0.736358542297072,-0.289960212406934,0.065094859722849,1.34360319260492,0.00434043933789706,0.341113736115777
"b","68_b",3,0,0.0173210874445562,0.065094859722849,1.34360319260492,0.00434043933789706,0.341113736115777
"b","68_b",4,0.736358542297072,0.400554667038817,0.065094859722849,1.34360319260492,0.00434043933789706,0.341113736115777
"b","69_b",1,0,-0.437418814022422,0.0346408866660909,1.4001419958671,0.00434043933789706,0.341113736115777
"b","69_b",2,-1.47271708459414,-0.289960212406934,0.0346408866660909,1.4001419958671,0.00434043933789706,0.341113736115777
"b","69_b",3,-1.47271708459414,0.0173210874445562,0.0346408866660909,1.4001419958671,0.00434043933789706,0.341113736115777
"b","69_b",4,-0.736358542297072,0.400554667038817,0.0346408866660909,1.4001419958671,0.00434043933789706,0.341113736115777
"b","70_b",1,-2.20907562689122,-0.437418814022422,0.0174111871216763,1.63966616114653,0.00434043933789706,0.341113736115777
"b","70_b",2,-1.47271708459414,-0.289960212406934,0.0174111871216763,1.63966616114653,0.00434043933789706,0.341113736115777
"b","70_b",3,0.736358542297072,0.0173210874445562,0.0174111871216763,1.63966616114653,0.00434043933789706,0.341113736115777
"b","70_b",4,0,0.400554667038817,0.0174111871216763,1.63966616114653,0.00434043933789706,0.341113736115777
"b","71_b",1,-0.736358542297072,-0.437418814022422,-0.0144469943434203,0.780867227624318,0.00434043933789706,0.341113736115777
"b","71_b",2,-0.736358542297072,-0.289960212406934,-0.0144469943434203,0.780867227624318,0.00434043933789706,0.341113736115777
"b","71_b",3,0,0.0173210874445562,-0.0144469943434203,0.780867227624318,0.00434043933789706,0.341113736115777
"b","71_b",4,-0.736358542297072,0.400554667038817,-0.0144469943434203,0.780867227624318,0.00434043933789706,0.341113736115777
"b","72_b",1,-0.736358542297072,-0.437418814022422,0.0272396838872379,1.21994266330438,0.00434043933789706,0.341113736115777
"b","72_b",2,0,-0.289960212406934,0.0272396838872379,1.21994266330438,0.00434043933789706,0.341113736115777
"b","72_b",3,0.736358542297072,0.0173210874445562,0.0272396838872379,1.21994266330438,0.00434043933789706,0.341113736115777
"b","72_b",4,0.736358542297072,0.400554667038817,0.0272396838872379,1.21994266330438,0.00434043933789706,0.341113736115777
"b","73_b",1,-0.736358542297072,-0.437418814022422,-0.0013054876027272,1.67142693928035,0.00434043933789706,0.341113736115777
"b","73_b",2,0,-0.289960212406934,-0.0013054876027272,1.67142693928035,0.00434043933789706,0.341113736115777
"b","73_b",3,0,0.0173210874445562,-0.0013054876027272,1.67142693928035,0.00434043933789706,0.341113736115777
"b","73_b",4,0,0.400554667038817,-0.0013054876027272,1.67142693928035,0.00434043933789706,0.341113736115777
"b","74_b",1,-0.736358542297072,-0.437418814022422,-0.016663137775682,1.52471357347926,0.00434043933789706,0.341113736115777
"b","74_b",2,-0.736358542297072,-0.289960212406934,-0.016663137775682,1.52471357347926,0.00434043933789706,0.341113736115777
"b","74_b",3,0.736358542297072,0.0173210874445562,-0.016663137775682,1.52471357347926,0.00434043933789706,0.341113736115777
"b","74_b",4,-0.736358542297072,0.400554667038817,-0.016663137775682,1.52471357347926,0.00434043933789706,0.341113736115777
"b","75_b",1,0,-0.437418814022422,-0.00933577279731578,1.81943012488658,0.00434043933789706,0.341113736115777
"b","75_b",2,-0.736358542297072,-0.289960212406934,-0.00933577279731578,1.81943012488658,0.00434043933789706,0.341113736115777
"b","75_b",3,0.736358542297072,0.0173210874445562,-0.00933577279731578,1.81943012488658,0.00434043933789706,0.341113736115777
"b","75_b",4,0,0.400554667038817,-0.00933577279731578,1.81943012488658,0.00434043933789706,0.341113736115777
"b","76_b",1,-1.47271708459414,-0.437418814022422,-0.0748281637400488,1.76742135811644,0.00434043933789706,0.341113736115777
"b","76_b",2,-1.47271708459414,-0.289960212406934,-0.0748281637400488,1.76742135811644,0.00434043933789706,0.341113736115777
"b","76_b",3,0.736358542297072,0.0173210874445562,-0.0748281637400488,1.76742135811644,0.00434043933789706,0.341113736115777
"b","76_b",4,0,0.400554667038817,-0.0748281637400488,1.76742135811644,0.00434043933789706,0.341113736115777
"b","77_b",1,-0.736358542297072,-0.437418814022422,-0.0272002613604079,1.41317924877737,0.00434043933789706,0.341113736115777
"b","77_b",2,0,-0.289960212406934,-0.0272002613604079,1.41317924877737,0.00434043933789706,0.341113736115777
"b","77_b",3,0,0.0173210874445562,-0.0272002613604079,1.41317924877737,0.00434043933789706,0.341113736115777
"b","77_b",4,0.736358542297072,0.400554667038817,-0.0272002613604079,1.41317924877737,0.00434043933789706,0.341113736115777
"b","78_b",1,-0.736358542297072,-0.437418814022422,0.0172980769905982,1.02485171280189,0.00434043933789706,0.341113736115777
"b","78_b",2,0,-0.289960212406934,0.0172980769905982,1.02485171280189,0.00434043933789706,0.341113736115777
"b","78_b",3,1.47271708459414,0.0173210874445562,0.0172980769905982,1.02485171280189,0.00434043933789706,0.341113736115777
"b","78_b",4,-0.736358542297072,0.400554667038817,0.0172980769905982,1.02485171280189,0.00434043933789706,0.341113736115777
"b","79_b",1,0,-0.437418814022422,-0.0325476817462181,0.880121322022656,0.00434043933789706,0.341113736115777
"b","79_b",2,-0.736358542297072,-0.289960212406934,-0.0325476817462181,0.880121322022656,0.00434043933789706,0.341113736115777
"b","79_b",3,0.736358542297072,0.0173210874445562,-0.0325476817462181,0.880121322022656,0.00434043933789706,0.341113736115777
"b","79_b",4,0.736358542297072,0.400554667038817,-0.0325476817462181,0.880121322022656,0.00434043933789706,0.341113736115777
"b","80_b",1,0,-0.437418814022422,-0.0375092730345924,0.340688475350754,0.00434043933789706,0.341113736115777
"b","80_b",2,-0.736358542297072,-0.289960212406934,-0.0375092730345924,0.340688475350754,0.00434043933789706,0.341113736115777
"b","80_b",3,0,0.0173210874445562,-0.0375092730345924,0.340688475350754,0.00434043933789706,0.341113736115777
"b","80_b",4,1.47271708459414,0.400554667038817,-0.0375092730345924,0.340688475350754,0.00434043933789706,0.341113736115777
"b","81_b",1,-2.20907562689122,-0.437418814022422,-0.0698662876391996,1.11956748399152,0.00434043933789706,0.341113736115777
"b","81_b",2,-1.47271708459414,-0.289960212406934,-0.0698662876391996,1.11956748399152,0.00434043933789706,0.341113736115777
"b","81_b",3,1.47271708459414,0.0173210874445562,-0.0698662876391996,1.11956748399152,0.00434043933789706,0.341113736115777
"b","81_b",4,0,0.400554667038817,-0.0698662876391996,1.11956748399152,0.00434043933789706,0.341113736115777
"b","82_b",1,0,-0.437418814022422,-0.0380460023392396,1.20228036699155,0.00434043933789706,0.341113736115777
"b","82_b",2,-2.20907562689122,-0.289960212406934,-0.0380460023392396,1.20228036699155,0.00434043933789706,0.341113736115777
"b","82_b",3,0,0.0173210874445562,-0.0380460023392396,1.20228036699155,0.00434043933789706,0.341113736115777
"b","82_b",4,1.47271708459414,0.400554667038817,-0.0380460023392396,1.20228036699155,0.00434043933789706,0.341113736115777
"b","83_b",1,-2.94543416918829,-0.437418814022422,-0.100939213153141,1.42911893810787,0.00434043933789706,0.341113736115777
"b","83_b",2,0,-0.289960212406934,-0.100939213153141,1.42911893810787,0.00434043933789706,0.341113736115777
"b","83_b",3,0.736358542297072,0.0173210874445562,-0.100939213153141,1.42911893810787,0.00434043933789706,0.341113736115777
"b","83_b",4,0,0.400554667038817,-0.100939213153141,1.42911893810787,0.00434043933789706,0.341113736115777
"b","84_b",1,-2.20907562689122,-0.437418814022422,0.0137218613903081,1.37101529622448,0.00434043933789706,0.341113736115777
"b","84_b",2,1.47271708459414,-0.289960212406934,0.0137218613903081,1.37101529622448,0.00434043933789706,0.341113736115777
"b","84_b",3,-0.736358542297072,0.0173210874445562,0.0137218613903081,1.37101529622448,0.00434043933789706,0.341113736115777
"b","84_b",4,1.47271708459414,0.400554667038817,0.0137218613903081,1.37101529622448,0.00434043933789706,0.341113736115777
"b","85_b",1,-1.47271708459414,-0.437418814022422,-0.0464719682721747,1.69325743473825,0.00434043933789706,0.341113736115777
"b","85_b",2,0,-0.289960212406934,-0.0464719682721747,1.69325743473825,0.00434043933789706,0.341113736115777
"b","85_b",3,-0.736358542297072,0.0173210874445562,-0.0464719682721747,1.69325743473825,0.00434043933789706,0.341113736115777
"b","85_b",4,1.47271708459414,0.400554667038817,-0.0464719682721747,1.69325743473825,0.00434043933789706,0.341113736115777
"b","86_b",1,-0.736358542297072,-0.437418814022422,0.103529091187757,1.50144842324441,0.00434043933789706,0.341113736115777
"b","86_b",2,-0.736358542297072,-0.289960212406934,0.103529091187757,1.50144842324441,0.00434043933789706,0.341113736115777
"b","86_b",3,-0.736358542297072,0.0173210874445562,0.103529091187757,1.50144842324441,0.00434043933789706,0.341113736115777
"b","86_b",4,0.736358542297072,0.400554667038817,0.103529091187757,1.50144842324441,0.00434043933789706,0.341113736115777
"b","87_b",1,-0.736358542297072,-0.437418814022422,0.0381200661073356,0.920793990372359,0.00434043933789706,0.341113736115777
"b","87_b",2,0,-0.289960212406934,0.0381200661073356,0.920793990372359,0.00434043933789706,0.341113736115777
"b","87_b",3,-0.736358542297072,0.0173210874445562,0.0381200661073356,0.920793990372359,0.00434043933789706,0.341113736115777
"b","87_b",4,0.736358542297072,0.400554667038817,0.0381200661073356,0.920793990372359,0.00434043933789706,0.341113736115777
"b","88_b",1,0.736358542297072,-0.437418814022422,0.012015655566897,1.36658297766079,0.00434043933789706,0.341113736115777
"b","88_b",2,-0.736358542297072,-0.289960212406934,0.012015655566897,1.36658297766079,0.00434043933789706,0.341113736115777
"b","88_b",3,-0.736358542297072,0.0173210874445562,0.012015655566897,1.36658297766079,0.00434043933789706,0.341113736115777
"b","88_b",4,0,0.400554667038817,0.012015655566897,1.36658297766079,0.00434043933789706,0.341113736115777
"b","89_b",1,-0.736358542297072,-0.437418814022422,0.0205079391480092,2.3534316684224,0.00434043933789706,0.341113736115777
"b","89_b",2,0,-0.289960212406934,0.0205079391480092,2.3534316684224,0.00434043933789706,0.341113736115777
"b","89_b",3,0.736358542297072,0.0173210874445562,0.0205079391480092,2.3534316684224,0.00434043933789706,0.341113736115777
"b","89_b",4,0,0.400554667038817,0.0205079391480092,2.3534316684224,0.00434043933789706,0.341113736115777
"b","90_b",1,-0.736358542297072,-0.437418814022422,0.0503804013678407,0.9952599821708,0.00434043933789706,0.341113736115777
"b","90_b",2,-1.47271708459414,-0.289960212406934,0.0503804013678407,0.9952599821708,0.00434043933789706,0.341113736115777
"b","90_b",3,0,0.0173210874445562,0.0503804013678407,0.9952599821708,0.00434043933789706,0.341113736115777
"b","90_b",4,0,0.400554667038817,0.0503804013678407,0.9952599821708,0.00434043933789706,0.341113736115777
"b","91_b",1,0.736358542297072,-0.437418814022422,-0.0496581029432146,0.85021076300417,0.00434043933789706,0.341113736115777
"b","91_b",2,-1.47271708459414,-0.289960212406934,-0.0496581029432146,0.85021076300417,0.00434043933789706,0.341113736115777
"b","91_b",3,0,0.0173210874445562,-0.0496581029432146,0.85021076300417,0.00434043933789706,0.341113736115777
"b","91_b",4,0,0.400554667038817,-0.0496581029432146,0.85021076300417,0.00434043933789706,0.341113736115777
"b","92_b",1,0.736358542297072,-0.437418814022422,0.113215084947955,1.14682293480648,0.00434043933789706,0.341113736115777
"b","92_b",2,0.736358542297072,-0.289960212406934,0.113215084947955,1.14682293480648,0.00434043933789706,0.341113736115777
"b","92_b",3,-0.736358542297072,0.0173210874445562,0.113215084947955,1.14682293480648,0.00434043933789706,0.341113736115777
"b","92_b",4,1.47271708459414,0.400554667038817,0.113215084947955,1.14682293480648,0.00434043933789706,0.341113736115777
"b","93_b",1,-0.736358542297072,-0.437418814022422,-0.0571269092935861,1.24679531304389,0.00434043933789706,0.341113736115777
"b","93_b",2,0,-0.289960212406934,-0.0571269092935861,1.24679531304389,0.00434043933789706,0.341113736115777
"b","93_b",3,0,0.0173210874445562,-0.0571269092935861,1.24679531304389,0.00434043933789706,0.341113736115777
"b","93_b",4,0.736358542297072,0.400554667038817,-0.0571269092935861,1.24679531304389,0.00434043933789706,0.341113736115777
"b","94_b",1,0,-0.437418814022422,0.0142249259244055,1.04632142524914,0.00434043933789706,0.341113736115777
"b","94_b",2,0.736358542297072,-0.289960212406934,0.0142249259244055,1.04632142524914,0.00434043933789706,0.341113736115777
"b","94_b",3,-0.736358542297072,0.0173210874445562,0.0142249259244055,1.04632142524914,0.00434043933789706,0.341113736115777
"b","94_b",4,0,0.400554667038817,0.0142249259244055,1.04632142524914,0.00434043933789706,0.341113736115777
"b","95_b",1,0,-0.437418814022422,-0.00028503377906721,1.49994003169942,0.00434043933789706,0.341113736115777
"b","95_b",2,-0.736358542297072,-0.289960212406934,-0.00028503377906721,1.49994003169942,0.00434043933789706,0.341113736115777
"b","95_b",3,0,0.0173210874445562,-0.00028503377906721,1.49994003169942,0.00434043933789706,0.341113736115777
"b","95_b",4,0.736358542297072,0.400554667038817,-0.00028503377906721,1.49994003169942,0.00434043933789706,0.341113736115777
"b","96_b",1,-2.94543416918829,-0.437418814022422,-0.00661144290341877,1.24880673763645,0.00434043933789706,0.341113736115777
"b","96_b",2,0,-0.289960212406934,-0.00661144290341877,1.24880673763645,0.00434043933789706,0.341113736115777
"b","96_b",3,0,0.0173210874445562,-0.00661144290341877,1.24880673763645,0.00434043933789706,0.341113736115777
"b","96_b",4,0,0.400554667038817,-0.00661144290341877,1.24880673763645,0.00434043933789706,0.341113736115777
"b","97_b",1,-0.736358542297072,-0.437418814022422,0.0266247162173758,1.31053761361679,0.00434043933789706,0.341113736115777
"b","97_b",2,0.736358542297072,-0.289960212406934,0.0266247162173758,1.31053761361679,0.00434043933789706,0.341113736115777
"b","97_b",3,0.736358542297072,0.0173210874445562,0.0266247162173758,1.31053761361679,0.00434043933789706,0.341113736115777
"b","97_b",4,0.736358542297072,0.400554667038817,0.0266247162173758,1.31053761361679,0.00434043933789706,0.341113736115777
"b","98_b",1,-1.47271708459414,-0.437418814022422,0.0274984518828353,1.54296495691058,0.00434043933789706,0.341113736115777
"b","98_b",2,0,-0.289960212406934,0.0274984518828353,1.54296495691058,0.00434043933789706,0.341113736115777
"b","98_b",3,1.47271708459414,0.0173210874445562,0.0274984518828353,1.54296495691058,0.00434043933789706,0.341113736115777
"b","98_b",4,0.736358542297072,0.400554667038817,0.0274984518828353,1.54296495691058,0.00434043933789706,0.341113736115777
"b","99_b",1,0.736358542297072,-0.437418814022422,0.0368248896018026,1.43192260648452,0.00434043933789706,0.341113736115777
"b","99_b",2,-0.736358542297072,-0.289960212406934,0.0368248896018026,1.43192260648452,0.00434043933789706,0.341113736115777
"b","99_b",3,-1.47271708459414,0.0173210874445562,0.0368248896018026,1.43192260648452,0.00434043933789706,0.341113736115777
"b","99_b",4,0,0.400554667038817,0.0368248896018026,1.43192260648452,0.00434043933789706,0.341113736115777
"b","100_b",1,-0.736358542297072,-0.437418814022422,-0.00379840173918283,1.1406677318271,0.00434043933789706,0.341113736115777
"b","100_b",2,0,-0.289960212406934,-0.00379840173918283,1.1406677318271,0.00434043933789706,0.341113736115777
"b","100_b",3,0.736358542297072,0.0173210874445562,-0.00379840173918283,1.1406677318271,0.00434043933789706,0.341113736115777
"b","100_b",4,1.47271708459414,0.400554667038817,-0.00379840173918283,1.1406677318271,0.00434043933789706,0.341113736115777
